date,rat_name,rat_ID,DOB,Sex,weight,Genotype,HL_date,invalid,file_name,experiment,phase,task,detail,stim_type,analysis_type,complete_block_count,trial_count,hit_percent,FA_percent,UUID,block_size
20241105,Orange1,745,20240717,Male,374,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_1catch_0s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,6,64,0.96551724137931,0.833333333333333,20241105112346_751.452995091677_3.59404516543301,10
20241105,Orange2,746,20240717,Male,358,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_2catch_0s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,26,262,0.976076555023923,0.226415094339623,20241105112347_141.949994489551_2.62331777548677,10
20241105,Orange3,747,20240717,Male,414,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_1catch_0s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,34,343,0.951456310679612,0.147058823529412,20241105122554_15.6449966132641_1.48079390332592,10
20241105,Orange4,748,20240717,Male,392,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_2catch_0s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,39,392,0.964856230031949,0.329113924050633,20241105122555_78.6139972507954_2.05938361220517,10
20241106,Orange2,746,20240717,Male,360,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_0.5-1.5s_2catch_0s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,43,433,0.976945244956772,0.279069767441861,20241106113352_14.0910018235445_0.736509575508121,10
20241106,Orange3,747,20240717,Male,417,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_1catch_0s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,38,388,0.919770773638968,0.384615384615385,20241106123436_26.0780017822981_0.898579611487252,10
20241106,Orange4,748,20240717,Male,396,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_0.5-1.5s_2catch_0s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,48,486,0.892030848329049,0.329896907216495,20241106123437_58.1560011953115_1.20142909395025,10
20241107,Orange1,745,20240717,Male,382,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_2catch_0s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,28,287,0.995652173913044,0.771929824561403,20241107112945_85.6740072369576_0.975653288940419,10
20241107,Orange2,746,20240717,Male,362,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_0.5-1.5s_3catch_0s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,47,478,0.976119402985075,0.258741258741259,20241107112946_65.5039999634027_0.827492209640029,10
20241107,Orange3,747,20240717,Male,421,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_2catch_0s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,43,437,0.945714285714286,0.252873563218391,20241107123609_68.6900015920401_0.851619854209338,10
20241107,Orange4,748,20240717,Male,399,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_0.5-1.5s_3catch_0s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,38,382,0.928838951310862,0.31304347826087,20241107123610_130.12300170958_0.788567979863645,10
20241106,Orange1,745,20240717,Male,378,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_1catch_0s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,26,268,0.966804979253112,0.666666666666667,20241106113351_70.4450011253357_1.14498154489322,10
20241108,Orange1,745,20240717,Male,382,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_0s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,31,318,0.995495495495495,0.614583333333333,20241108111350_61.0269974917173_1.37507766092671,10
20241108,Orange2,746,20240717,Male,361,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_0.5-1.5s_3catch_1s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,50,504,0.994334277620397,0.33112582781457,20241108111351_16.8850019574165_1.1600983850373,10
20241108,Orange3,747,20240717,Male,423,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_0s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,49,492,0.959302325581395,0.243243243243243,20241108121700_64.716999605298_0.850328380496573,10
20241108,Orange4,748,20240717,Male,400,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_0.5-1.5s_3catch_1s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,55,556,0.946153846153846,0.234939759036145,20241108121701_104.882000014186_1.1933114515468,10
20241109,Orange1,745,20240717,Male,383,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_1s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,33,338,0.995762711864407,0.764705882352941,20241109112712_129.612996429205_1.48186564377047,10
20241109,Orange2,746,20240717,Male,370,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_0.5-1.5s_3catch_2s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,53,534,0.991957104557641,0.229813664596273,20241109112713_100.61600022018_0.580723224147144,10
20241109,Orange3,747,20240717,Male,420,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_1s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,47,478,0.958208955223881,0.174825174825175,20241109122905_114.485005661845_1.12960511491101,10
20241109,Orange4,748,20240717,Male,402,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_0.5-1.5s_3catch_2s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,51,519,0.950413223140496,0.237179487179487,20241109122905_140.28600230813_0.910547983816021,10
20241111,Orange1,745,20240717,Male,402,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_2s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,24,247,1,0.786666666666667,20241111111726_84.6990074962378_0.608633046760436,10
20241111,Orange2,746,20240717,Male,378,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_0.5-1.5s_3catch_3s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,46,462,0.990712074303406,0.287769784172662,20241111111728_70.8759985864162_1.0858790458475,10
20241111,Orange3,747,20240717,Male,432,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_2s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,49,490,0.932944606413994,0.149659863945578,20241111121751_81.3630066812038_0.644750353953102,10
20241111,Orange4,748,20240717,Male,410,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_0.5-1.5s_3catch_3s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,47,471,0.96969696969697,0.262411347517731,20241111121752_122.453007102013_1.09763225614793,10
20241112,Orange1,745,20240717,Male,381,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_3s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,29,290,0.995073891625616,0.816091954022989,20241112111512_104.473995789886_0.634449945458207,10
20241112,Orange2,746,20240717,Male,372,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_0.5-1.5s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,45,451,0.987341772151899,0.318518518518518,20241112111512_55.0759937614202_0.791958914220879,10
20241112,Orange3,747,20240717,Male,428,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_3s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,46,467,0.97239263803681,0.0921985815602837,20241112121542_114.622995257378_0.850854148732784,10
20241112,Orange4,748,20240717,Male,406,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_0.5-1.5s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,54,545,0.910761154855643,0.225609756097561,20241112121543_120.05699314177_1.33381484779079,10
20241113,Orange1,745,20240717,Male,386,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,32,328,0.986899563318777,0.777777777777778,20241113111743_43.3019980788231_1.22334788659134,10
20241113,Orange2,746,20240717,Male,370,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_1-2s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,45,452,0.996845425867508,0.318518518518518,20241113111744_34.8980002105236_1.98592028992617,10
20241113,Orange3,747,20240717,Male,429,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,48,482,0.967455621301775,0.173611111111111,20241113122412_34.3249998986721_0.656189896503948,10
20241113,Orange4,748,20240717,Male,407,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_1-2s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,51,517,0.99171270718232,0.219354838709677,20241113122412_55.7260002940893_1.3550014807132,10
20241114,Orange2,746,20240717,Male,376,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_1-2s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,45,454,0.993710691823899,0.375,20241114112425_186.850002408028_1.19279645730413,10
20241114,Orange3,747,20240717,Male,428,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_1-2s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,42,428,0.986666666666667,0.1640625,20241114123034_2.72700190544128_1.20556181065434,10
20241114,Orange4,748,20240717,Male,410,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_1-3s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,46,466,0.987730061349693,0.157142857142857,20241114123035_17.0770045369864_2.77354135809418,10
20241115,Orange1,745,20240717,Male,386,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,32,326,0.982456140350877,0.775510204081633,20241115111636_4.07399721443653_1.32336381686119,10
20241115,Orange2,746,20240717,Male,380,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_1-3s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,41,417,0.996575342465753,0.352,20241115111637_76.6319923102856_2.32699650459916,10
20241115,Orange3,747,20240717,Male,430,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_1-3s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,41,413,0.996539792387543,0.161290322580645,20241115122037_144.588000699878_2.2738345203862,10
20241116,Orange2,746,20240717,Male,383,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,37,370,0.996138996138996,0.405405405405405,20241116112429_9.38300080597401_3.31567933946652,10
20241116,Orange3,747,20240717,Male,429,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,37,376,0.988636363636364,0.0267857142857143,20241116122651_161.361999437213_3.6868573826401,10
20241116,Orange4,748,20240717,Male,422,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,47,477,0.982035928143713,0.181818181818182,20241116122652_134.125001728535_1.81884295494023,10
20241118,Orange2,746,20240717,Male,392,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,34,345,0.995850622406639,0.403846153846154,20241118111213_202.135002985597_2.75654439035619,10
20241118,Orange3,747,20240717,Male,454,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,38,384,0.996282527881041,0.0869565217391304,20241118121459_206.242997199297_3.27531888229593,10
20241118,Orange4,748,20240717,Male,438,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,45,452,0.977848101265823,0.102941176470588,20241118121500_88.1679989397526_1.01201922153943,10
20241119,Orange2,746,20240717,Male,388,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_8s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,36,365,1,0.209090909090909,20241119113411_59.9580030888319_1.67727569045334,10
20241119,Orange3,747,20240717,Male,433,Fmr1_WT-Tsc2_WT,,"",BBN_40-70dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),40,400,0.985714285714286,0.0416666666666667,20241119123535_37.8370005637407_3.51244282082488,10
20241119,Orange4,748,20240717,Male,419,Fmr1_KO-Tsc2_Het,,"",BBN_40-70dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),43,435,0.954098360655738,0.0384615384615385,20241119123536_23.8219991326332_3.9433157569173,10
20241120,Orange2,746,20240717,Male,383,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_8s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,38,389,0.985294117647059,0.299145299145299,20241120112159_135.404998809099_1.41145520964341,10
20241120,Orange3,747,20240717,Male,432,Fmr1_WT-Tsc2_WT,,"",BBN_40-70dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),46,466,0.996941896024465,0.0503597122302158,20241120123721_37.8490000963211_1.44490269629537,10
20241120,Orange4,748,20240717,Male,421,Fmr1_KO-Tsc2_Het,,"",BBN_40-70dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),51,519,0.997245179063361,0.173076923076923,20241120123722_45.9529995918274_1.12214088076392,10
20241121,Orange1,745,20240717,Male,391,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_4s_TR500ms,FXS x TSC,BBN,Training,None,BBN,Training - BBN,20,204,0.993006993006993,0.524590163934426,20241121112553_48.7980052828789_2.43405981427089,10
20241121,Orange2,746,20240717,Male,376,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_8s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,38,389,0.992647058823529,0.264957264957265,20241121112554_85.9910041093826_2.17741386399414,10
20241121,Orange3,747,20240717,Male,434,Fmr1_WT-Tsc2_WT,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),46,463,0.966049382716049,0.0431654676258993,20241121123008_28.9859924465418_1.18566789770079,10
20241121,Orange4,748,20240717,Male,417,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),44,449,0.980952380952381,0.111940298507463,20241121123009_118.395998328924_2.77889342860922,10
20241122,Orange1,745,20240717,Male,390,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_4s_TR500ms,FXS x TSC,BBN,Training,None,BBN,Training - BBN,17,174,1,0.615384615384615,20241122110932_197.108003497124_3.57361339481428,10
20241122,Orange2,746,20240717,Male,379,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_12s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,36,367,1,0.336363636363636,20241122110933_194.729993864894_3.0382241137772,10
20241122,Orange3,747,20240717,Male,431,Fmr1_WT-Tsc2_WT,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),44,447,0.990415335463259,0.0597014925373134,20241122121148_65.7930046319962_1.17483601484407,10
20241122,Orange4,748,20240717,Male,420,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),49,491,0.965116279069768,0.142857142857143,20241122121149_136.774001643062_2.494881737908,10
20241123,Orange1,745,20240717,Male,388,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,22,228,1,0.529411764705882,20241123113037_179.91199940443_1.57360808778285,10
20241123,Orange2,746,20240717,Male,386,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_12s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,42,429,1,0.328125,20241123113038_155.437992140651_1.93132216420464,10
20241123,Orange3,747,20240717,Male,438,Fmr1_WT-Tsc2_WT,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),43,435,0.976973684210526,0.0610687022900763,20241123123149_41.1970004439354_3.47142283987872,10
20241123,Orange4,748,20240717,Male,422,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),48,480,0.985119047619048,0.118055555555556,20241123123150_2.69699804484844_2.05015731557063,10
20241125,Orange1,745,20240717,Male,402,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,24,245,1,0.216216216216216,20241125110354_223.809005320072_3.76223031597275,10
20241125,Orange2,746,20240717,Male,382,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_12s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,33,337,0.995762711864407,0.217821782178218,20241125110355_292.110002785921_3.04154612735585,10
20241125,Orange3,747,20240717,Male,436,Fmr1_WT-Tsc2_WT,,"",BBN_25-85dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),41,411,0.96875,0.0894308943089431,20241125120533_140.496994927526_3.8496243994735,10
20241125,Orange4,748,20240717,Male,425,Fmr1_KO-Tsc2_Het,,"",BBN_25-85dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),35,359,0.956349206349206,0.0934579439252336,20241125120534_138.222998008132_1.43237761944575,10
20241126,Orange1,745,20240717,Male,392,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,29,292,0.995098039215686,0.340909090909091,20241126110302_118.210996314883_3.04507234753139,10
20241126,Orange2,746,20240717,Male,380,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_12s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,40,403,1,0.107438016528926,20241126110303_79.0119934827089_2.00248080227562,10
20241126,Orange3,747,20240717,Male,432,Fmr1_WT-Tsc2_WT,,"",BBN_20-80dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),45,454,0.94006309148265,0.0510948905109489,20241126120343_138.16300034523_2.93101446923207,10
20241126,Orange4,748,20240717,Male,418,Fmr1_KO-Tsc2_Het,,"",BBN_20-80dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),45,451,0.933544303797468,0.140740740740741,20241126120344_135.273003950715_3.00002875365977,10
20241127,Orange1,745,20240717,Male,400,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,26,268,0.989304812834225,0.308641975308642,20241127111934_207.157003507018_3.23075631551835,10
20241127,Orange2,746,20240717,Male,382,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_12s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,41,411,1,0.193548387096774,20241127111935_111.371996998787_1.62896247058524,10
20241127,Orange3,747,20240717,Male,433,Fmr1_WT-Tsc2_WT,,"",BBN_20-80dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),44,449,0.961783439490446,0.0518518518518519,20241127122349_226.543007791042_3.1499693342633,10
20241127,Orange4,748,20240717,Male,413,Fmr1_KO-Tsc2_Het,,"",BBN_20-80dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),47,475,0.927710843373494,0.111888111888112,20241127122350_231.107004359365_3.35626800135008,10
20241202,Orange1,745,20240717,Male,422,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_8s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,24,240,0.988095238095238,0.277777777777778,20241202111539_186.206996440887_2.09182783880083,10
20241202,Orange2,746,20240717,Male,400,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_12s,FXS x TSC,BBN,Reset,None,BBN,Training - BBN,34,347,0.995867768595041,0.123809523809524,20241202111540_27.8299938887358_2.9776197936359,10
20241202,Orange3,747,20240717,Male,450,Fmr1_WT-Tsc2_WT,,"",BBN_25-85dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),42,421,0.976271186440678,0.0396825396825397,20241202122030_146.635998040438_3.36551190835049,10
20241202,Orange4,748,20240717,Male,442,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),47,478,0.991017964071856,0.166666666666667,20241202122031_5.23399896919727_1.9425410608955,10
20241203,Orange1,745,20240717,Male,404,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_8s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,25,254,0.98876404494382,0.236842105263158,20241203112800_214.93700556457_1.3776661413962,10
20241203,Orange2,746,20240717,Male,390,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_300ms_12s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),41,416,0.996563573883162,0.112,20241203112801_169.841001927853_1.17839543056705,10
20241203,Orange3,747,20240717,Male,439,Fmr1_WT-Tsc2_WT,,"",BBN_15-75dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),41,410,0.846689895470383,0.0975609756097561,20241203123051_92.0549925416708_3.99047635175126,10
20241203,Orange4,748,20240717,Male,429,Fmr1_KO-Tsc2_Het,,"",BBN_15-75dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),45,459,0.866459627329193,0.102189781021898,20241203123052_20.6179931759834_1.8706465767397,10
20241204,Orange1,745,20240717,Male,399,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_12s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,25,255,1,0.363636363636364,20241204113753_174.892000481486_2.93348671380526,10
20241204,Orange2,746,20240717,Male,386,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_300ms_12s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),44,440,0.99025974025974,0.0909090909090909,20241204113754_176.423997804523_2.93524440126002,10
20241204,Orange3,747,20240717,Male,434,Fmr1_WT-Tsc2_WT,,"",BBN_10-70dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),42,420,0.836734693877551,0.0952380952380952,20241204124112_134.448999166489_3.97638701699814,10
20241204,Orange4,748,20240717,Male,429,Fmr1_KO-Tsc2_Het,,"",BBN_10-70dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),46,460,0.804347826086957,0.210144927536232,20241204124113_13.7720033526421_1.75468395249071,10
20241205,Orange1,745,20240717,Male,404,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_12s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,25,256,1,0.337662337662338,20241205113408_227.960994467139_2.6334403121214,10
20241205,Orange2,746,20240717,Male,393,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),43,432,0.973597359735974,0.131782945736434,20241205113409_172.35299795866_2.40015717916057,10
20241205,Orange3,747,20240717,Male,433,Fmr1_WT-Tsc2_WT,,"",BBN_15-75dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),39,395,0.859205776173285,0.076271186440678,20241205123853_386.790006235242_1.6213041611445,10
20241205,Orange4,748,20240717,Male,425,Fmr1_KO-Tsc2_Het,,"",BBN_15-75dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),41,418,0.825938566552901,0.192,20241205123854_263.076997920871_2.41550992007485,10
20241206,Orange1,745,20240717,Male,395,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_16s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,29,295,0.985507246376812,0.318181818181818,20241206111157_30.9009991586208_2.50897432883611,10
20241206,Orange2,746,20240717,Male,390,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_300ms_12s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),43,439,0.993485342019544,0.113636363636364,20241206111158_25.4579991102219_2.60223641761626,10
20241206,Orange3,747,20240717,Male,437,Fmr1_WT-Tsc2_WT,,"",BBN_10-70dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),40,404,0.840989399293286,0.165289256198347,20241206121233_21.9190020114183_1.3101030216911,10
20241206,Orange4,748,20240717,Male,424,Fmr1_KO-Tsc2_Het,,"",BBN_10-70dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),40,408,0.881118881118881,0.295081967213115,20241206121234_25.7920045405626_1.34584273421908,10
20241207,Orange1,745,20240717,Male,394,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_16s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,27,271,0.994708994708995,0.353658536585366,20241207112415_169.81099806726_3.04515882363873,10
20241207,Orange2,746,20240717,Male,390,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_300ms_12s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),39,399,0.982078853046595,0.183333333333333,20241207112416_195.38200199604_2.84376518783941,10
20241207,Orange3,747,20240717,Male,436,Fmr1_WT-Tsc2_WT,,"",BBN_20-80dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),44,440,0.957792207792208,0.0909090909090909,20241207122910_105.386000499129_3.00759545820086,10
20241207,Orange4,748,20240717,Male,422,Fmr1_KO-Tsc2_Het,,"",BBN_20-80dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),42,421,0.976190476190476,0.275590551181102,20241207122911_113.052997738123_3.22931696292952,10
20241209,Orange1,745,20240717,Male,424,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_20s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,28,283,0.99492385786802,0.104651162790698,20241209110758_51.9509956240654_2.57545985799311,10
20241209,Orange2,746,20240717,Male,401,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_300ms_12s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),34,347,0.987654320987654,0.173076923076923,20241209110759_47.401000186801_2.10322374373321,10
20241209,Orange3,747,20240717,Male,459,Fmr1_WT-Tsc2_WT,,"",BBN_20-80dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),42,429,0.963455149501661,0.0625,20241209120814_8.8529996573925_2.44191948451315,10
20241209,Orange4,748,20240717,Male,440,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_300ms_8s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),35,350,0.971428571428571,0.142857142857143,20241209120815_225.154994800687_1.99456880864982,10
20241210,Orange1,745,20240717,Male,410,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_20s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,29,294,0.985507246376812,0.206896551724138,20241210112850_199.325995892286_1.83063704727114,10
20241210,Orange2,746,20240717,Male,398,Fmr1_WT-Tsc2_Het,,"",BBN_20-80dB_300ms_12s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),37,377,0.950757575757576,0.221238938053097,20241210112851_208.347994834185_3.3814196825177,10
